"";"id";"name";"country";"gwno";"continent";"origin";"purpose_text";"size";"organization";"reason_membership";"headcount_high";"other";"location";"accuracy_formed";"headcount_low";"weapon_training";"party_id";"other_connection";"accuracy_dissolved";"treatment_civilians";"name_assigned";"reference_meta";"termination";"last_activity";"date_formed";"year_formed";"month_formed";"day_formed";"date_terminated";"year_terminated";"month_terminated";"day_terminated";"year_terminated_alt";"purp_protect_institutions";"purp_protect_leader";"purp_protect_border";"purp_protect_property";"purp_protect_security";"purp_intimidate_ethnic_religious";"purp_destabilise_neighbour";"purp_intelligence";"purp_intimidate_civilian";"purp_anti_crime";"purp_intimidate_opposition";"purp_fight_insurgents";"member_ethnic";"member_religious";"member_ideology";"member_village_rural";"member_urban";"member_security_forces";"member_mercenary";"member_unemployed";"member_adolescent";"member_former_rebel";"member_children";"member_ex_soldier";"member_party_activist";"member_criminals";"member_worker";"member_foreign_national";"member_student";"member_peasant";"link_person";"link_party";"link_state_institution";"link_unclear";"link_subnational_gov";"link_military";"govcreator_other";"govcreator_unclear";"govcreator_person";"govcreator_subnational";"govcreator_party";"govcreator_military";"govcreator_state_institution";"rel_benefit_knowledge";"rel_benefit_local_presence";"rel_benefit_local_support";"rel_benefit_faster_mobil";"rel_benefit_cheaper_mobil";"rel_benefit_deniability";"rel_benefit_coup_proof";"rel_benefit_use_violence";"rel_benefit_loyalty";"violencetype_kidnap";"violencetype_kill";"violencetype_beat";"violencetype_torture";"violencetype_sexual";"target_civilian";"target_criminal";"target_immigrant";"target_govcritic";"target_rebel";"target_unclear";"target_ethnic";"target_military";"target_aidworker";"target_pko";"target_foreigner";"target_pgm";"target_religious";"target_journalist";"target_peasant";"target_foreign_military";"target_student";"termtype_disarmed";"termtype_gov_change";"termtype_border_change";"termtype_pgm_defect";"termtype_gov_defect";"termtype_integrate";"termtype_unclear";"support_gov";"support_corporation";"support_land";"support_self";"support_loot";"support_unclear";"support_military";"support_foreign_gov";"support_drugs";"support_crime";"support_foreign";"support_village";"sponsor_US";"sponsor_Canada";"sponsor_Cuba";"sponsor_Argentina";"sponsor_UK";"sponsor_France";"sponsor_Germany";"sponsor_Russia";"sponsor_Nigeria";"sponsor_Kenya";"sponsor_Tanzania";"sponsor_Ethiopia";"sponsor_Angola";"sponsor_South_Africa";"sponsor_Libya";"sponsor_Iran";"sponsor_Iraq";"sponsor_Syria";"sponsor_Israel";"sponsor_Saudi_Arabia";"sponsor_Qatar";"sponsor_UAE";"sponsor_N_Korea";"sponsor_Vietnam";"sponsor_Australia";"ethnicmember01";"gwgroupid_m01";"ethnicmember02";"gwgroupid_m02";"ethnicmember03";"gwgroupid_m03";"ethnicmember04";"gwgroupid_m04";"gwgroupid_p01";"ethnicpurpose01";"gwgroupid_p02";"ethnicpurpose02";"gwgroupid_p03";"ethnicpurpose03";"gwgroupid_t01";"ethnictarget01";"gwgroupid_t02";"ethnictarget02";"gwgroupid_t03";"ethnictarget03";"predecessor_id01";"predecessor01";"predecessor_id02";"predecessor02";"successor_id01";"successor01";"successor_id02";"successor02";"prior_ucdp01";"prior_ucdp02";"post_ucdp01";"post_ucdp02";"government_relation";"gov_formed";"gov_trained_equipped";"shared_info_ops";"shared_personnel";"pmc";"prior_group";"prior_armed";"prior_rebel";"post_rebel";"primary_mem";"alt_primary_mem";"info_ethnic_mem";"info_ethnic_targ";"info_ethnic_purp";"members_paid";"members_coerced";"members_killed"
"53";86;"West Side Boys";"Sierra Leone";451;"Africa";"The West Side Boys emerged as a splinter group of the military and were later part of the Armed Forces Revolutionary Council (AFRC), a group of soldiers that allied itself with RUF in the late 1990s after they seized control in Sierra Leone by ousting President Kabbah through a coup. However, in 1999, as a result of a failed peace accord, they transformed into a pro-government militia, supporting the government in their fight against RUF rebels (Wikipedia, Utas/Hörgel 2008).";"The West Side Boys safeguarded Freetown from the advancing RUF rebels in 2000. They worked together with Civil Defence Forces and the Sierra Leonean Army. The militia then battled to protect the government they had fought against during the preceding three years (Utas/Hörgel 2008).";"The group size had expanded to about 600 members but later suffered from around 200 defections (Wikipedia).";"Some of the senior West Side Boys’ commanders had been personal bodyguards in the NPRC government (military junta 1992-1996). Many of the initial leaders shared a background in die Sierra Leonean Army and the ongoing close cooperation contributed to the militia’s effectiveness (Utas/Hörgel 2008).";"Besides former soldiers, the group also included children who were abducted by recruiters after their parents were killed (Wikipedia).";300;"";"Freetown, Lunsar, Masiaka, Magbeni";"dy";300;"The group utilised conflict diamonds to purchase many of their weapons, that included AK-47s, several other guns and rifles and mortars. Most vehicles they used were hijacked from UN food convoys (Wikipedia).";"";"";"mo";"One news source suggests that the West Side Boys conducted a series of rapes on defenceless civilians.";0;"Utas, Mats/Jörgel, Magnus. 2008. ""The West Side Boys: military navigation in the Sierra Leone civil war."" The Journal of Modern African Studies 46 (3): 487-511.

Wikipedia. “West Side Boys”. https://en.wikipedia.org/wiki/West_Side_Boys";"In 1999, the West Side Boys became involved in the Disarmament, Demobilisation and Reintegration process. However, the demobilisation was interrupted by the reappearance of RUF rebels, posing a threat to Freetown. Consequently, the West Side Boys were rearmed and fought for the Kabbah government. In 2000, members of the West Side Boys turned their guns on their government allies (Utas/Hörgel 2008).";2000;1999-07-07;1999;7;7;2000-06-01;2000;6;1;2000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";535;NA;535;NA;1;1;1;2;1;1;2;2;2;2;5;0;3;3;3;1;2;2
"54";90;"Youth League (Malawi Congress Party)";"Malawi";553;"Africa";"The Youth League is the youth wing of the Malawi Congress Party. The date formed refers to the date first mentioned.";"The Youth League’s purpose was to intimidate and repress political opposition and civilians, as well as fight crime. They were instrumental in maintaining the political power of President Banda.";"In 1986, a news source estimates the Youth League to have 20,000 members.";"The Youth League was controlled by John Tembo, a Malawi Congress Party politician.";"";20000;"Although the Young Pioneers (Malawi Congress Party) and the Youth League (Malawi Congress Party) were wings of the same ruling party and had similar tasks, both groups were separated. Whereas the former group acted as official paramilitary group, the latter one was primarily responsible for political repression.";"whole country, esp. Lilongwe (capital) and Blantyre (largest city)";"yr";NA;"The Youth League used fire bombs.";"";"";"dy";"The Youth League regularly used beatings, threats, extortion and killings against critical citizens. The killings were decided on a MPC-meeting; other actions were allegedly either unknown or ignored by President Banda.";0;"Information was taken from news sources listed in the PGMD.";"In December 1993, the Malawian army destroyed the headquarter of the Malawi Congress Party's Youth League. It can be assumed that this event terminated the group.";1993;1986-08-02;1986;8;2;1993-12-10;1993;12;10;1993;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;2;1;2;1;1;1;NA;NA;1;6;0;3;3;3;1;1;0
"55";91;"Civil Defense Forces/ Kamajors/ Kapras/ Donso/ Gbethis";"Sierra Leone";451;"Africa";"The term “Civil Defense Forces” (CDF) was first used between 1997 and 1998 and refers to several militia groups made up of traditional hunters like the Kamajors, Kapras or Gbethis. The goal of this umbrella term was to create a sense of unity between the independent militias. The CDF fought in the Sierra Leone War. They became increasingly consolidated as civilians started to distrust the military and sought to defend themselves. They were widely seen as the security force of the Sierra Leone People’s Party (Wikipedia).";"The group’s purpose was to fight RUF rebels as the military is seen as unfit to fulfil this task and provide security within their localities. They oftentimes captured RUF rebels.";"As many as 20,000 fighters are estimated to fight in the various militia groups.";"The leader of the CDF was Samuel Hinga Norman with Moinina Fofana as second in command. Allieu Kondewa was the military commander of the group. They were all put on trial in 2004 during the Special Court for Sierra Leone that was set up in cooperation with the UN (Wikipedia).";"no information";25000;"The CDF had around 11,000 child soldiers among its ranks. The largest group within the CDF were the Kamajors (for more information see Kamajor group).";"southern Regions, Freetown, Kenema, Bo, Masiaka, Port Loko, Magburaka";"mo";20000;"The government provided guns to the CDF. They defended their communities mostly by using hunting rifles but when they were disarmed, CDF members also handed in some assault rifles, including AK-47s (Amnesty International 2006).";"Sierra Leone People's Party";"";"dy";"There have been several accounts of CDF members abusing children. They were indoctrinated and forcefully subordinated as child soldiers (Wikipedia). They were reportedly responsible for many cases of torture and extra-judicial executions of captured rebel combatants and civilians suspected of collaboration with rebel forces (Amnesty International 2006).";0;"Amnesty International. 2006. “The call for tough arms controls: Voices from Sierra Leone.”

Wikipedia. “Civil Defense Forces”. https://en.wikipedia.org/wiki/Civil_Defence_Forces";"Although some parts of the CDF still exist, the official disarming process was concluded on January 17th 2002. Subsequently, the UN International Court accused CDF leaders for having committed atrocities.";2001;1997-12-01;1997;12;1;2002-01-17;2002;1;17;2002;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;18;53;19;58;20;79;21;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;2;2;1;1;2;2;1;1;3;0;1;3;3;1;2;0
"56";93;"People's Militia";"Zimbabwe";552;"Africa";"In 1982, Mugabe announced that adults will be given military training in order to form the People’s Militia forces.";"The group was stated to be trained purely for defensive purposes. They were intended to safeguard Zimbabwe’s sovereignty and shield them from internal and external enemies by working with the police and army. Along with Zimbabwean troops, they were stationed in Mozambique to protect vital railroads, highways and oil pipelines from rebel sabotage. The People’s Militia is said to have successfully carried out their mission.";"In September 1983, 4,000 people were already trained. The government intended to train up to 8,000 recruits before the end of that year. In 1986, one report suggests that 25,000 members of the People’s Militia are undergoing training.";"Deputy Minister of Defence, Comrade William Ndangana, is responsible for the paramilitary training of the People’s Militia.";"no information";25000;"The People’s Militia were also called the Fifth Brigade";"Nationwide";"yr";4000;"Training of civilians was planned to be conducted in villages throughout the country during weekends. They are trained in the use of weapons ranging from rifles to anti-aircraft batteries. Youths were to receive vocational and military training in centres established by the Ministry of Youth, Sport and Recreation. According to Deputy Minister of Defence, Comrade Ndangana, recruits were scrutinised to ensure that only loyal people would undergo training. One source claims that the group was initially trained by North Korean instructors.";"";"";"yr";"Although no further details are given, the group was repeatedly accused of human rights abuses. It has allegedly killed around 20.000 people in the Eighties.";0;"Information was taken from news sources listed in the PGMD";"Allegedly dissolved due to budget cuts in 1993. Around 12,000 members were sacked within 2 months.";1988;1982-03-22;1982;3;22;1993-09-16;1993;9;16;1993;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;2;2;1;1;1;NA;NA;1;3;6;3;3;3;1;3;0
"57";96;"Top Six Vigilante Unit";"Zimbabwe";552;"Africa";"There is no information on the origin of the group. They appear to be one of Mugabe’s many ZANU-PF militias. Top Six Vigilante Unit seems to be operating locally in Mashonaland.";"The group was used by the ruling party ZANU-PF to intimidate voters and opposition supporters. Due to violence perpetrated by the group, the opposition party MDC were forced to campaign underground.";"no information";"The group is organised by ZANU-PF officials.";"no information";NA;"";"Mashonaland West; Chinhoyi";"yr";NA;"no information";"Zanu PF";"";"dy";"no information";0;"Information was taken from news sources listed in the PGMD";"There is no evidence of the group being terminated. Their last activity was reported in 2013.";2013;2003-11-03;2003;11;3;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;1;1;1;1;1;1;NA;NA;1;6;3;3;3;3;1;1;0
"58";97;"Chipangano";"Zimbabwe";552;"Africa";"Chipangano was created by the governing party ZANU-PF in the 1980s. Their first activity was mentioned in March 2003, as a hit squad for ZANU-PF. The group is based in Harare's oldest township, Mbare. It has become a law unto itself, feared by police, and is said to answer only to leaders in ZANU-PF, as it goes on a warpath of violence, intimidation and harassment of opposition political figures. They are above police authority in Mbare.";"The main purpose of this militant youth group is to violently intimidate Mugabe's political opponents (in particular MDC supporters).";"no information";"The leader of Chipangano is named Jim Kunaka. The youth group is divided into four branches, each with a distinct modus operandi. One group identifies MDC activists, while the second group carries out surveillance and monitors individuals and MDC structures. The third Chipangano group approaches MDC members and warns them of the dire consequences of supporting the party. The fourth group is seen as the most dangerous one, beating up MPs.";"Group members are sponsored by government officials but also violently collect revenues from council properties, including parking lots and flea market stalls. Material self-enrichment can be seen as one source of motivation to join the group.";NA;"";"Mbare, Harare, Chitungwiza";"dec";NA;"They are armed with hosepipes and iron bars (Human Rights Watch 2008).";"ZANU-PF";"";"dy";"In 2008, 63 Mbare families were evicted from their homes by Chipangano. The group told them that the reason for their eviction is because they supported the MDC in elections three months before. Although victims filed reports with the police, they were unable to help them (Human Rights Watch 2008). Chipangano operates with impunity.";0;"Human Rights Watch. 2008. “""Our Hands Are Tied"": Erosion of the Rule of Law in Zimbabwe.”";"There is no evidence of the group being terminated. Their last activity was reported in 2013.";2013;1980-01-01;1980;1;1;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;2;1;1;1;1;1;NA;NA;1;6;0;3;3;3;2;1;1
"59";98;"Special Force Vigilante";"Uganda";500;"Africa";"The existence of the militia is first mentioned in 1981. They were set up by the vice president and minister of defence Mr Paulo Muwanga.";"President Obote tried to compensate army deficiencies with the creation of the militia. Recruits comprise adolescents and party members of the Uganda People's Congress Party. They are supposed to counter rebel activity in the countryside and report intelligence to the army.";"The group was designed to grow to 5,000 recruits from their initial 600 trained men.";"The group’s passing out parade was attended by the vice-president.
";"no information";600;"Next to the army, the police and the ‘ragged’ militia, the Special Force Vigilante belonged to the four distinct units of Obote’s security apparatus.";"trained in Entebbe";"yr";NA;"The group received three weeks of political and military training at Lunyo Farm in Entrebbe.";"Uganda People's Congress";"";"yr";"no information";1;"Information was taken from news sources listed in the PGMD";"The date when President Obote was deposed is coded as the termination date for this group although they were not mentioned after December 1981.";1981;1981-11-10;1981;11;10;1985-07-27;1985;7;27;1985;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;2;2;1;1;1;1;NA;NA;1;6;0;3;3;3;1;1;0
"60";99;"'Ragged' Militia";"Uganda";500;"Africa";"This group is mentioned as being one of the four security forces under President Obote's control but is also mentioned as being a 'local militia'.";"Together with the Ugandan National Liberation Army, the militia looted two Northern Ugandan villages.";"The group is said to have consisted of 5,000 often youthful members.";"no information";"no information";5000;"In February 1981 the group is reported to have worked alongside the Uganda National Liberation Army during an operation.";"Northern Uganda, Qdjumani and Pakelle";"yr";NA;"no information";"";"";"yr";"By looting villages, the militia killed about 25 civilians.";1;"Information was taken from news sources listed in the PGMD";"The end of President Obote’s rule is coded as the end of this group.";1981;1981-02-20;1981;2;20;1985-07-27;1985;7;27;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;1;1;2;1;1;1;NA;NA;1;3;0;3;3;3;1;1;0
"61";100;"ZANU-PF militia";"Zimbabwe";552;"Africa";"The group is first mentioned in 1985, without further details on how they were created.";"Their main purpose is to intimidate opposition politicians and their supporters, not exclusively but especially at election time. The militia also took part in the invasion of white-owned farms in order to carry out Mugabe’s indigenisation drive.";"In one attack, witnesses reported more than 100 militia members. However, the overall number of members is likely to be much higher.";"One source suggests that in 2011, the militia was led by local party leader Mike Gwasha.";"no information";NA;"";"nationwide, inc. Harare, Bulawayo, Mashonaland, Murewa West";"yr";NA;"The group is armed with clubs, knives, machetes, sticks, guns and stones to attack and intimidate opposition supporters. They are said to be trained by the army in short training periods. The government provides them with weapons and transport.";"Zanu PF";"";"dy";"During raids by the ZANU-PF militia, many civilians were assaulted and forced to flee their homes. The group operates with impunity. In one incident, the police refused to record a statement from victims.";0;"Information was taken from news sources listed in the PGMD";"There is no evidence of the group being terminated. Their last activity was reported in 2013.";2013;1985-07-08;1985;7;8;NA;NA;NA;NA;NA;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;55202000;16;55201100;26;0;0;55202000;16;55201100;30;0;0;101;"Youth Service Brigade/Green Bombers";104;"War Vets";NA;"";NA;"";NA;NA;NA;NA;1;1;2;2;1;1;2;2;1;1;6;0;3;1;1;1;1;1
"62";101;"Youth Service Brigade/Green Bombers";"Zimbabwe";552;"Africa";"The National Youth Service, also referred to as Green Bombers, is a programme introduced in 2000 by Border Gezi who was then Minister for Gender, Youth and Employment. It is aimed at Zimbabweans aged 10 to 30 (Wikipedia).";"The group’s stated purpose is to transform and empower youths for nation building through life skills training and leadership development. However, they have been condemned in the West and other African nations for gross human rights violations on behalf of the ZANU-PF party. The service is said to indoctrinate its members with absolute loyalty to the ruling party and trains them for military operations to enforce its dominance (Wikipedia). During several election campaigns, the group unleashed terror and intimidation on voters and political rivals.";"In 2002, the group is estimated to have 40,000 members. In 2004, more than 80,000 youths are said to have been trained to defend the country.";"The group is said to have very loose command structures which renders them more violent and dangerous. They are operated by the ruling party ZANU-PF.";"The group is comprised mainly of unemployed youths. The militia was formed as a part of the re-introduction of compulsory national service. Trainees were promised preferential treatment in vocational colleges as well as micro-credit schemes run by the government to encourage self-employment (Mate 2012).";80000;"Pro-ZANU-PF Youth groups are a subset of the ‘ZANU-PF militia’ and have many synonyms: Youth Brigade, Green Bombers, the militia, the Taliban, ZANU-PF Youth militias, Border Gezi Training Camp militias.";"nationwide";"yr";30000;"The first training camp was established at Mount Darwin in 2001. Conditions in the training facilities are reported to include poor construction, frequent hunger and sexual abuse of girls and women (Wikipedia). Training instructors are drawn mainly from serving and retired senior army and police personnel as well as from members of the War Vets.";"ZANU-PF";"";"mo";"During a meeting in which villagers were addressed and Green Bombers attended, civilians were beaten and pressured to come forward if they supported the opposition MDC. Although the beatings ceased when police arrived, no arrests were made (Human Rights Watch 2008).";0;"Human Rights Watch. 2008. ““Bullets for Each of You”: State-Sponsored Violence since Zimbabwe’s March 29 Elections.”

Mate, Rekopantswe. 2012. ""Youth lyrics, street language and the politics of age: Contextualising the youth question in the Third Chimurenga in Zimbabwe."" Journal of Southern African Studies 38 (1): 107-127.

Wikipedia. “National Youth Service (Zimbabwe)”. https://en.wikipedia.org/wiki/National_Youth_Service_%28Zimbabwe%29";"The group was disbanded for the first time at the formation of the unity government in February 2009, which stripped away a core of ZANU-PFs support base. They were re-introduced in 2010 but were eventually removed from government payroll in 2012.";2009;2000-02-12;2000;2;12;2009-02-01;2009;2;1;2009;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";100;"ZANU-PF militia";NA;"";NA;NA;NA;NA;2;2;2;2;2;1;1;NA;NA;1;6;3;3;3;3;1;2;1
